id|course_id|grade
23|8|9
23|2|13.25
23|2|13
23|2|10.75
23|2|11.75
23|2|10
23|2|13.25
23|5|15.7
23|5|14.8
23|5|$
23|5|12.6
23|10|5.3
23|10|4.9
23|10|9.2
23|10|6.9
23|10|11.3
23|10|7.6
23|10|7.1
23|10|5.6
23|10|14.6
23|7|9
23|7|9
23|7|8
23|4|12.5
23|4|11.5
23|4|12
23|4|12.5
23|4|11.5
24|6|9
24|6|8
24|6|8.5
24|3|7.5
24|3|14
24|3|14.5
24|9|11.5
24|9|7
24|9|7
24|9|4
24|1|11.8
24|1|12.4
24|1|13.3
24|1|12.8
24|1|$
24|1|13.1
24|1|12
24|1|13.4
24|1|15.9
24|8|10.5
24|8|6.5
24|8|6.5
24|8|8.5
24|2|$
24|2|12.25
24|2|16.25
24|2|11
24|2|15
24|2|13.75
24|5|15.6
24|5|13.5
24|5|14.9
24|5|14.9
24|10|9
24|10|3.4
24|10|10.5
24|10|5.3
24|10|10.1
24|10|5.7
24|10|7.2
24|10|5.3
24|10|10.2
24|7|9
24|7|13.5
24|7|13.5
24|4|13
24|4|9.5
24|4|12.5
24|4|14.5
65|6|7.5
65|6|9
65|6|5
65|3|15
65|3|11
65|3|9.5
65|9|7.5
65|9|7
65|9|9
65|9|8
65|1|11.8
65|1|13
65|1|9.8
65|1|12.5
65|1|11.5
65|1|11.7
65|1|11.3
65|1|10.9
65|1|12.7
65|8|7
65|8|10
65|8|10
65|8|10
65|2|12.75
65|2|16.25
65|2|10.5
65|2|13.75
65|2|12.5
65|5|11.9
65|5|13.6
65|5|12.9
65|5|11.7
65|10|9.4
65|10|8.4
65|10|3.6
65|10|6
65|10|10.9
65|10|6
65|10|7.6
65|10|4.3
65|10|5
65|7|11.5
65|7|8
65|7|11.5
65|4|10.5
65|4|10.5
65|4|13.5
65|4|12
65|4|12
66|6|10
66|6|8
66|6|9
66|3|8
66|3|16
66|3|11.5
66|9|13.5
66|9|8.5
66|9|11
66|9|5.5
66|1|$
66|1|10.9
66|1|10.4
66|1|10.3
66|1|10.6
66|1|7.8
66|1|11.8
66|1|9.2
66|8|7
66|8|7.5
66|8|5
66|2|12.5
66|2|9.25
66|2|9.5
66|2|11
66|2|15.75
66|2|10.25
66|5|15.9
66|5|15.4
66|5|12.5
66|5|13.1
66|10|8.3
66|10|10.8
66|10|8.3
66|10|7
66|10|5.1
66|10|5.8
66|10|1.8
66|10|9.7
66|10|10.8
66|7|7.5
66|7|10
66|7|12
66|4|13
66|4|12.5
66|4|15
66|4|13
66|4|11
111|6|8.5
111|6|8
111|6|5.5
111|3|12
111|3|10
111|3|13.5
111|9|6.5
111|9|8
111|9|8
111|1|14.3
111|1|12.4
111|1|11.5
111|1|13.1
111|1|12.9
111|1|11.1
111|1|10
111|1|11.7
111|1|11.4
111|8|8
111|8|2.5
111|8|13.5
111|8|10
111|2|12.5
111|2|11.5
111|2|10.25
111|2|13.75
111|2|13.25
111|2|7.5
111|5|13
111|5|13.9
111|5|15.6
111|5|15.4
111|10|10.1
111|10|8
111|10|12.8
111|10|6.8
111|10|14.5
111|10|8.8
111|10|9.4
111|10|7.7
111|10|6.9
111|7|7.5
111|7|9
111|7|7
111|4|12
111|4|11.5
111|4|15
111|4|13.5
121|6|8.5
121|6|6.5
121|6|11.5
121|3|10.5
121|3|13
121|3|15
121|9|9
121|9|9.5
121|9|8
121|9|6.5
121|1|12.8
121|1|8.5
121|1|14.4
121|1|10.3
121|1|12.1
121|1|11.8
121|1|12
121|1|14.4
121|1|11.2
121|8|6
121|8|9
121|8|3
121|8|0
121|2|13.25
121|2|9.25
121|2|12.25
121|2|11.25
121|2|10
121|2|14.5
121|5|13
121|5|$
121|5|13.6
121|5|13.5
121|10|11.1
121|10|10.7
121|10|8.8
121|10|11.5
121|10|8.6
121|10|12.2
121|10|8.1
121|10|7.9
121|10|8.9
121|7|8
121|7|9.5
121|7|10
121|4|13
121|4|13.5
121|4|12.5
121|4|12.5
121|4|9
132|6|8.5
132|6|5.5
132|6|$
132|3|14
132|3|10
132|3|11
132|9|11
132|9|11.5
132|9|7
132|9|3
132|1|10.8
132|1|15.3
132|1|11.6
132|1|14.6
132|1|11.2
132|1|12.8
132|1|13.8
132|1|13.4
132|8|0
132|8|6.5
132|8|2.5
132|8|7
132|2|11
132|2|14.25
132|2|14.25
132|2|13
132|2|14.25
132|2|11.75
132|5|13
132|5|11.5
132|5|16
132|5|13.3
132|10|10.7
132|10|6.9
132|10|10.7
132|10|8.7
132|10|8.4
132|10|7.8
132|10|3.9
132|10|0.3
132|10|6.9
132|7|9.5
132|7|12.5
132|7|11.5
132|4|11.5
132|4|15
132|4|11.5
132|4|11
132|4|12
149|6|10.5
149|6|8.5
149|6|7.5
149|3|12
149|3|8.5
149|3|14
149|9|9
149|9|5.5
149|9|5
149|9|7.5
149|1|7.8
149|1|12.8
149|1|11
149|1|10.4
149|1|14.5
149|1|13.6
149|1|11
149|1|13.8
149|1|8
149|8|10.5
149|8|10
149|8|8.5
149|8|8.5
149|2|12
149|2|8.5
149|2|16.25
149|2|14.75
149|2|10.75
149|2|11
149|5|12.7
149|5|11.9
149|5|12
149|5|16.1
149|10|7.2
149|10|8.4
149|10|7.5
149|10|7.3
149|10|8.5
149|10|10.3
149|10|6.5
149|10|10.6
149|10|12.9
149|7|11
149|7|9
149|7|8
149|4|10.5
149|4|12.5
149|4|12.5
149|4|13.5
149|4|11.5
151|6|7.5
151|6|10
151|3|10.5
151|3|14
151|3|6.5
151|9|14
151|9|3
151|9|5
151|9|9
151|1|15.9
151|1|11.6
151|1|12.9
151|1|14.4
151|1|10.4
151|1|13.5
151|1|12.6
151|1|12.3
151|1|15.9
151|8|10
151|8|5
151|8|8.5
151|8|6
151|2|7.5
151|2|10.5
151|2|13
151|2|14.25
151|2|13.25
151|2|12.75
151|5|14.2
151|5|13
151|5|13.6
151|5|13.6
151|10|13.8
151|10|4.5
151|10|5
151|10|6.3
151|10|8
151|10|5.7
151|10|7.5
151|10|11.4
151|10|8.1
151|7|11
151|7|12
151|7|6
151|4|11
151|4|12.5
151|4|11
151|4|12
151|4|11
161|6|10.5
161|6|10
161|6|8
161|3|14.5
161|3|7.5
161|3|12.5
161|9|7
161|9|10
161|9|6
161|9|11.5
161|1|11.8
161|1|16.9
161|1|10.9
161|1|10.5
161|1|7.5
161|1|16.4
161|1|12.7
161|1|14
161|1|11.5
161|8|2.5
161|8|5
161|8|11
161|8|7
161|2|14.5
161|2|14
161|2|8.5
161|2|13.25
161|2|14.25
161|2|13.5
161|5|13.3
161|5|13.5
161|5|12.8
161|5|15.1
161|10|9.4
161|10|5.5
161|10|6.7
161|10|5.2
161|10|6.3
161|10|7.8
161|10|7.3
161|10|10.4
161|7|9.5
161|7|12
161|7|12.5
161|4|11.5
161|4|12
161|4|13.5
161|4|11
161|4|11.5
171|6|9.5
171|6|8.5
171|6|10.5
171|3|12.5
171|3|14
171|9|7
171|9|10.5
171|9|6
171|9|4.5
171|1|15.5
171|1|11.1
171|1|15.1
171|1|13.2
171|1|14.9
171|1|14.3
171|1|9.3
171|1|11.9
171|1|12.8
171|8|12
171|8|3.5
171|8|8
171|8|8.5
171|2|12.75
171|2|13
171|2|12.5
171|2|13.5
171|2|13.25
171|2|10
171|5|13.6
171|5|13.8
171|5|15.6
171|5|14.3
171|10|4.4
171|10|7.5
171|10|11
171|10|5.2
171|10|6.6
171|10|10
171|10|9.4
171|10|7
171|10|6.7
171|7|7.5
171|7|9.5
171|7|6.5
171|4|12.5
171|4|11
171|4|13.5
171|4|11
171|4|12
172|6|8.5
172|6|$
172|6|6.5
172|3|8.5
172|3|10
172|3|11.5
172|9|11.5
172|9|8.5
172|9|11
172|9|5
172|1|12.3
172|1|13.1
172|1|15.8
172|1|7.7
172|1|14.2
172|1|10.9
172|1|13.6
172|1|9.2
172|1|11.6
172|8|12.5
172|8|2
172|8|6.5
172|8|6.5
172|2|8.5
172|2|11.5
172|2|13.5
172|2|12.25
172|2|11
172|2|10.5
172|5|12.9
172|5|15.1
172|5|14.2
172|5|13
172|10|7.9
172|10|9.9
172|10|10.8
172|10|9.4
172|10|7.6
172|10|16.4
172|10|7.8
172|10|8.2
172|10|12.1
172|7|10.5
172|7|9.5
172|7|7
172|4|11.5
172|4|11
172|4|12
172|4|12
172|4|15
188|6|8.5
188|6|6
188|6|7.5
188|3|9
188|3|10
188|3|15
188|9|5
188|9|8.5
188|9|11.5
188|9|13
188|1|13.7
188|1|12.7
188|1|18.1
188|1|10.5
188|1|14.6
188|1|10.6
188|1|14
188|1|11.2
188|1|7
188|8|3
188|8|9.5
188|8|2.5
188|2|11.5
188|2|12.75
188|2|13.25
188|2|12.25
188|2|10
188|2|14.5
188|5|15.1
188|5|12.6
188|5|15.5
188|5|13.7
188|10|8.8
188|10|7.5
188|10|10.3
188|10|7.6
188|10|7.6
188|10|11.9
188|10|4.2
188|10|5.7
188|10|12.2
188|7|7.5
188|7|11.5
188|7|9.5
188|4|12.5
188|4|14
188|4|12.5
188|4|11
188|4|11
235|6|8
235|6|7
235|6|8
235|3|8.5
235|3|10
235|3|9.5
235|9|8.5
235|9|5.5
235|9|4.5
235|9|8
235|1|10.3
235|1|11.2
235|1|13.2
235|1|15
235|1|16
235|1|10.4
235|1|13
235|1|8.2
235|1|13.9
235|8|6.5
235|8|11
235|8|1
235|8|7.5
235|2|12.75
235|2|11.75
235|2|15.75
235|2|11.75
235|2|13.75
235|2|13.75
235|5|14.4
235|5|11.8
235|5|11.9
235|5|13.8
235|10|8.6
235|10|8.2
235|10|5.7
235|10|9.5
235|10|11.1
235|10|7.9
235|10|5.5
235|10|7.5
235|7|$
235|7|14
235|7|10
235|4|14.5
235|4|12
235|4|14
235|4|11.5
235|4|13
236|6|8
236|6|8.5
236|6|8.5
236|3|14.5
236|3|10.5
236|3|12
236|9|7
236|9|8
236|9|11.5
236|9|8
236|1|10.6
236|1|9.6
236|1|14.3
236|1|13.3
236|1|12.4
236|1|14.8
236|1|10.6
236|1|13.9
236|1|14.3
236|8|6.5
236|8|7.5
236|8|5.5
236|8|7.5
236|2|13
236|2|9.25
236|2|13
236|2|12.25
236|2|13.5
236|2|14.75
236|5|15
236|5|11.8
236|5|14.6
236|5|13
236|10|5.2
236|10|5.4
236|10|10.9
236|10|8.8
236|10|8.8
236|10|4.7
236|10|10.7
236|10|7.2
236|10|8.3
236|7|9.5
236|7|13.5
236|7|9.5
236|4|11
236|4|13.5
236|4|13
236|4|13.5
236|4|12.5
239|6|10
239|6|9.5
239|6|10.5
239|3|12
239|3|13.5
239|3|12.5
239|9|8
239|9|8.5
239|9|6.5
239|9|6
239|1|15.6
239|1|14.1
239|1|13.2
239|1|15.3
239|1|15.7
239|1|13.4
239|1|8.6
239|1|14.6
239|1|15.3
239|8|5.5
239|8|7.5
239|8|8.5
239|2|14
239|2|13.75
239|2|11.75
239|2|13.25
239|2|9.75
239|2|14.5
239|5|15.8
239|5|14.6
239|5|13.2
239|5|13
239|10|4.6
239|10|9
239|10|4.1
239|10|9.3
239|10|10.2
239|10|11
239|10|8.1
239|10|6
239|10|8
239|7|10.5
239|7|9.5
239|7|11.5
239|4|12.5
239|4|12.5
239|4|12
239|4|13
239|4|13
242|6|9
242|6|11
242|6|7
242|3|12
242|3|12.5
242|3|7
242|9|10
242|9|10
242|9|8
242|9|10
242|1|9.8
242|1|10.5
242|1|10.6
242|1|10.9
242|1|10.1
242|1|9.6
242|1|12.9
242|1|12.9
242|1|11.7
242|8|9.5
242|8|12.5
242|8|9
242|8|9
242|2|12
242|2|16.5
242|2|11.25
242|2|12
242|2|11
242|2|11.25
242|5|12.2
242|5|15.2
242|5|14.3
242|5|13.4
242|10|4.4
242|10|12.1
242|10|9.7
242|10|7.4
242|10|6.5
242|10|5.2
242|10|9.8
242|10|9.8
242|10|12.5
242|7|11
242|7|13.5
242|7|11.5
242|4|12
242|4|11
242|4|11
242|4|12.5
281|6|10
281|6|10.5
281|6|8
281|3|13.5
281|3|12
281|3|11.5
281|9|12
281|9|6
281|9|3
281|9|8.5
281|1|13.5
281|1|16.5
281|1|11.8
281|1|12.5
281|1|10.5
281|1|14.5
281|1|13.3
281|1|13.7
281|1|11.5
281|8|9.5
281|8|5
281|8|9
281|8|9.5
281|2|13.25
281|2|12.75
281|2|11.5
281|2|8.75
281|2|8.75
281|2|12.25
281|5|12.4
281|5|12.8
281|5|12.3
281|10|8.5
281|10|$
281|10|8.8
281|10|3.8
281|10|8.1
281|10|12.6
281|10|11.8
281|10|7.4
281|10|8
281|7|15.5
281|7|10.5
281|7|9.5
281|4|13
281|4|12.5
281|4|11.5
281|4|12
281|4|11
326|6|10
326|6|6.5
326|6|10.5
326|3|15
326|3|13
326|3|11
326|9|9
326|9|8.5
326|9|8
326|9|4.5
326|1|10.4
326|1|11.4
326|1|13.9
326|1|14.7
326|1|13.6
326|1|16.9
326|1|14.1
326|1|11.4
326|8|2
326|8|9.5
326|8|6.5
326|8|8
326|2|17.25
326|2|10.25
326|2|13.5
326|2|12.75
326|2|15.25
326|2|10.75
326|5|15.6
326|5|15.8
326|5|14
326|5|15.3
326|10|8.7
326|10|11
326|10|8.6
326|10|12.4
326|10|5
326|10|6.1
326|10|5.8
326|10|6.4
326|10|7.5
326|7|13.5
326|7|11
326|7|12
326|4|11.5
326|4|12
326|4|12.5
326|4|11.5
326|4|13.5
330|6|10.5
330|6|9
330|6|7.5
330|3|10.5
330|3|12
330|3|10.5
330|9|4.5
330|9|5.5
330|9|13
330|9|7.5
330|1|10.6
330|1|15.5
330|1|15.6
330|1|10.5
330|1|12.3
330|1|14.4
330|1|14
330|1|15.5
330|1|14
330|8|10.5
330|8|10.5
330|8|8
330|8|2.5
330|2|$
330|2|11.25
330|2|12.25
330|2|12.5
330|2|11
330|2|14.5
330|5|13.5
330|5|12.7
330|5|12.8
330|5|13.9
330|10|8.5
330|10|12
330|10|9.6
330|10|6.5
330|10|7.6
330|10|9.6
330|10|2.5
330|10|6.8
330|10|6.9
330|7|9.5
330|7|13.5
330|7|7.5
330|4|12
330|4|10
330|4|14
330|4|15
330|4|11
357|6|10.5
357|6|9
357|6|9
357|3|10.5
357|3|13.5
357|3|11
357|9|5
357|9|11.5
357|9|5
357|9|6
357|1|14.7
357|1|12.6
357|1|14.7
357|1|12.3
357|1|10
357|1|15.4
357|1|16.4
357|1|12.4
357|1|12.5
357|8|7
357|8|5.5
357|8|1
357|8|8.5
357|2|13
357|2|15.75
357|2|14.25
357|2|13
357|2|9.75
357|2|11.5
357|5|12.1
357|5|14
357|5|13.6
357|5|11.4
357|10|8.3
357|10|9.3
357|10|5.1
357|10|2.7
357|10|9.3
357|10|5.6
357|10|9.5
357|10|7.9
357|10|10.1
357|7|12
357|7|9.5
357|7|8.5
357|4|12.5
357|4|11.5
357|4|12.5
357|4|13.5
357|4|13
365|6|10.5
365|6|10.5
365|6|6.5
365|3|10
365|3|7
365|3|12.5
365|9|2
365|9|7
365|9|9.5
365|9|5
365|1|10.4
365|1|15.3
365|1|10.5
365|1|12.3
365|1|13
365|1|12.3
365|1|13.3
365|1|12.1
365|1|16.2
365|8|7.5
365|8|11
365|8|6.5
365|8|4.5
365|2|12
365|2|9.5
365|2|8.5
365|2|15
365|2|11.75
365|2|14
365|5|11.4
365|5|11.6
365|5|13.4
365|5|15.2
365|10|10.6
365|10|0.3
365|10|8.2
365|10|9.9
365|10|8.2
365|10|8.3
365|10|4.3
365|10|4.3
365|10|6
365|7|11.5
365|7|6.5
365|7|15.5
365|4|10.5
365|4|12.5
365|4|12
365|4|12.5
365|4|13
386|6|7.5
386|6|11
386|6|7.5
386|3|15
386|3|15.5
386|3|11
386|9|7
386|9|11
386|9|10.5
386|9|3.5
386|1|14.4
386|1|12.1
386|1|9.3
386|1|14.1
386|1|16.2
386|1|15.3
386|1|13.8
386|1|9.7
386|1|14.3
386|8|7
386|8|4.5
386|8|10
386|8|7
386|2|13.25
386|2|16.5
386|2|10.25
386|2|13
386|2|13
386|2|12.25
386|5|14.1
386|5|12.4
386|5|14
386|5|15.2
386|10|9.3
386|10|8
386|10|5.5
386|10|4.3
386|10|13.1
386|10|7.4
386|10|6.9
386|10|10.8
386|10|7.3
386|7|11
386|7|14
386|7|8.5
386|4|12.5
386|4|11
386|4|14.5
386|4|12
386|4|14
392|6|10
392|6|10
392|6|8.5
392|3|10
392|3|12.5
392|3|12.5
392|9|11
392|9|6
392|9|8.5
392|9|9.5
392|1|10.8
392|1|16.4
392|1|15.6
392|1|18.3
392|1|10.9
392|1|14.8
392|1|$
392|1|9.2
392|1|11.4
392|8|7.5
392|8|4.5
392|8|$
392|8|8.5
392|2|10.75
392|2|12.75
392|2|11
392|2|9.75
392|2|12
392|2|13.5
392|5|14.6
392|5|15.7
392|5|12.8
392|5|13.7
392|10|10.4
392|10|7
392|10|10.6
392|10|6.3
392|10|8.6
392|10|8.8
392|10|10.8
392|10|5.6
392|10|7.9
392|7|10
392|7|9.5
392|7|13
392|4|11.5
392|4|12.5
392|4|12.5
392|4|12.5
392|4|13
429|6|5.5
429|6|8.5
429|6|8
429|3|8
429|3|9.5
429|3|$
429|9|11.5
429|9|8.5
429|9|6.5
429|9|6.5
429|1|$
429|1|11.6
429|1|15.5
429|1|12.5
429|1|15.6
429|1|11.6
429|1|15.2
429|1|12.3
429|1|15.8
429|8|10.5
429|8|13.5
429|8|7.5
429|8|8
429|2|7.25
429|2|13.25
429|2|11
429|2|9.5
429|2|14.5
429|5|12.5
429|5|12.6
429|5|15.2
429|5|13.2
429|10|8.7
429|10|10.7
429|10|11.7
429|10|8.3
429|10|10.2
429|10|14.5
429|10|6.8
429|10|12
429|10|10
429|7|8
429|7|8
429|7|7.5
429|4|14
429|4|12.5
429|4|11.5
429|4|12
429|4|14
436|6|11
436|6|7
436|3|12.5
436|3|12
436|3|11
436|9|7
436|9|9.5
436|9|7
436|9|13
436|1|14.7
436|1|14.7
436|1|13.9
436|1|11.9
436|1|14.7
436|1|15.1
436|1|16.5
436|1|11.9
436|1|10.8
436|8|10.5
436|8|0
436|8|11
436|8|8.5
436|2|11.25
436|2|9.25
436|2|15.5
436|2|12.75
436|2|10
436|2|14
436|5|10.8
436|5|15.9
436|5|15.9
436|5|15
436|10|7.4
436|10|$
436|10|9.8
436|10|11.6
436|10|6.6
436|10|9.1
436|10|10
436|10|7
436|10|8.8
436|7|9.5
436|7|9.5
436|7|12
436|4|14
436|4|10.5
436|4|12
436|4|14
436|4|13.5
456|6|7.5
456|6|9
456|6|10
456|3|15.5
456|3|9
456|3|11
456|9|10.5
456|9|9
456|9|11.5
456|9|8
456|1|11.9
456|1|8
456|1|8.2
456|1|13.5
456|1|10.8
456|1|11
456|1|14.4
456|1|15.9
456|1|13.7
456|8|2.5
456|8|9.5
456|8|11
456|8|4.5
456|2|10.5
456|2|8.25
456|2|$
456|2|12.25
456|2|13.75
456|2|14.75
456|5|15.1
456|5|14.7
456|5|14.9
456|5|13.8
456|10|8.9
456|10|4.1
456|10|11.5
456|10|10.5
456|10|9.8
456|10|10
456|10|7.6
456|10|10.1
456|10|7.5
456|7|11.5
456|7|11
456|7|8.5
456|4|12.5
456|4|11.5
456|4|11
456|4|12
456|4|12.5
458|6|10.5
458|6|9
458|6|10
458|3|5.5
458|3|11
458|3|12.5
458|9|10
458|9|10
458|9|6
458|9|6
458|1|12
458|1|10
458|1|9.5
458|1|9.6
458|1|13.7
458|1|10.3
458|1|14.4
458|1|11.9
458|8|3
458|8|10
458|8|$
458|8|6
458|2|9.5
458|2|13.25
458|2|12.5
458|2|15.75
458|2|17
458|2|12.75
458|5|13.9
458|5|16.4
458|5|15.5
458|5|13.3
458|10|5.9
458|10|6
458|10|6.4
458|10|9.3
458|10|8.6
458|10|11.3
458|10|7.1
458|10|6.9
458|7|12
458|7|12.5
458|7|8.5
458|4|12.5
458|4|10.5
458|4|13
458|4|14.5
458|4|12
559|6|7
559|6|7.5
559|6|11.5
559|3|9.5
559|3|15
559|3|10
559|9|9
559|9|3.5
559|9|8.5
559|9|9
559|1|14.4
559|1|14
559|1|11.9
559|1|14.8
559|1|13.6
559|1|9.1
559|1|12.8
559|1|12.1
559|1|$
559|8|10.5
559|8|8.5
559|8|4.5
559|8|8
559|2|11.5
559|2|13
559|2|12
559|2|10.75
559|2|12.5
559|2|14.75
559|5|15.2
559|5|16.7
559|5|15.1
559|5|14.7
559|10|12.3
559|10|11
559|10|9.7
559|10|6.9
559|10|8.1
559|10|6.5
559|10|9.9
559|10|6.3
559|7|9.5
559|7|7
559|7|8
559|4|12.5
559|4|12.5
559|4|13
559|4|11
559|4|14
611|6|8.5
611|6|11
611|6|8
611|3|9.5
611|3|5.5
611|3|14
611|9|8.5
611|9|7
611|9|9
611|9|8
611|1|10.4
611|1|14.5
611|1|12
611|1|13.1
611|1|13.2
611|1|12
611|1|10.3
611|1|13.1
611|1|14.5
611|8|8.5
611|8|9
611|8|8
611|8|10.5
611|2|11
611|2|11.75
611|2|12
611|2|12.25
611|2|11
611|2|13.5
611|5|14.7
611|5|14.2
611|5|13.7
611|5|13.8
611|10|6.8
611|10|7
611|10|6.8
611|10|10
611|10|8.3
611|10|9.3
611|10|8.7
611|10|8.7
611|10|4.7
611|7|7
611|7|11
611|7|10
611|4|11.5
611|4|13.5
611|4|11.5
611|4|13.5
611|4|13.5
620|6|7
620|6|11.5
620|6|12
620|3|8
620|3|13.5
620|9|7
620|9|11.5
620|9|12
620|9|9
620|1|12.1
620|1|11.9
620|1|13.4
620|1|13.2
620|1|13
620|1|12.9
620|1|11.9
620|1|13.8
620|1|11.1
620|8|0
620|8|13
620|8|0
620|8|14
620|2|12.5
620|2|15.5
620|2|9
620|2|9.5
620|2|12
620|2|11.75
620|5|13.8
620|5|14.3
620|5|13.8
620|5|13.5
620|10|7.8
620|10|8.8
620|10|10.7
620|10|8.4
620|10|8.9
620|10|1.6
620|10|8.9
620|10|3.3
620|10|8.1
620|7|11
620|7|9.5
620|7|12.5
620|4|12.5
620|4|13
620|4|11
620|4|14
645|6|9
645|6|9.5
645|6|8
645|3|9.5
645|3|8.5
645|3|14.5
645|9|12.5
645|9|3.5
645|9|4.5
645|9|9
645|1|12.5
645|1|18.9
645|1|11.6
645|1|11
645|1|18.9
645|1|13.2
645|1|12.4
645|1|8.3
645|1|11.1
645|8|1
645|8|10.5
645|8|8.5
645|8|10.5
645|2|14.25
645|2|13.25
645|2|13
645|2|12.25
645|2|12.25
645|2|13
645|5|13.8
645|5|13
645|5|12
645|5|13.3
645|10|6.1
645|10|5.2
645|10|6.6
645|10|8.6
645|10|8.2
645|10|6.4
645|10|8.7
645|10|7.9
645|10|13.1
645|7|7.5
645|7|9.5
645|7|11.5
645|4|12
645|4|12
645|4|13
645|4|12
645|4|11.5
653|6|10
653|6|10.5
653|6|9.5
653|3|5.5
653|3|15.5
653|3|13.5
653|9|6.5
653|9|6
653|9|5.5
653|9|4.5
653|1|11.5
653|1|10.7
653|1|13.5
653|1|10.7
653|1|10.5
653|1|10
653|1|12.6
653|1|13.2
653|1|10.5
653|8|9.5
653|8|4
653|8|5
653|8|2
653|2|15.5
653|2|13
653|2|11
653|2|11.25
653|2|14
653|2|10.5
653|5|13.9
653|5|13.1
653|5|14.5
653|5|14
653|10|4.2
653|10|8.7
653|10|9.5
653|10|$
653|10|7.2
653|10|6.9
653|10|6.8
653|10|6.5
653|10|5.5
653|7|7.5
653|7|16.5
653|7|11
653|4|14
653|4|11.5
653|4|11.5
653|4|13
653|4|13.5
664|6|6
664|6|9
664|6|$
664|3|12
664|3|8.5
664|3|12
664|9|4
664|9|7
664|9|5.5
664|9|9.5
664|1|13.7
664|1|19.6
664|1|8.4
664|1|14.8
664|1|10.6
664|1|13.4
664|1|9.4
664|1|14.7
664|1|14.1
664|8|13.5
664|8|6
664|8|6.5
664|8|7
664|2|10
664|2|11
664|2|11.75
664|2|12
664|2|12
664|2|14.25
664|5|14.3
664|5|12.3
664|5|10.7
664|10|11.4
664|10|12.1
664|10|6.3
664|10|6.3
664|10|9.2
664|10|8.5
664|10|4.6
664|10|11.6
664|10|8.5
664|7|9
664|7|9.5
664|7|11.5
664|4|$
664|4|12
664|4|12.5
664|4|11
664|4|12.5
678|6|10.5
678|6|7
678|6|8.5
678|3|13
678|3|10
678|3|10.5
678|9|7.5
678|9|13.5
678|9|8.5
678|1|16.2
678|1|9.2
678|1|10.7
678|1|12.2
678|1|11.4
678|1|13.6
678|1|12
678|1|13
678|1|$
678|8|10
678|8|5.5
678|8|5
678|8|$
678|2|11.75
678|2|11
678|2|12.25
678|2|10.25
678|2|12
678|2|15.25
678|5|14
678|5|13
678|5|16.6
678|5|12
678|10|9.2
678|10|6.5
678|10|11.6
678|10|9
678|10|9.4
678|10|13.5
678|10|7.6
678|10|7.7
678|10|6.1
678|7|11.5
678|7|6
678|7|8
678|4|14.5
678|4|13.5
678|4|12.5
678|4|14.5
680|6|9
680|6|8.5
680|6|8.5
680|3|13
680|3|8.5
680|3|11.5
680|9|3.5
680|9|6.5
680|9|10.5
680|9|11.5
680|1|10.3
680|1|10.4
680|1|11.5
680|1|12.2
680|1|11
680|1|10.4
680|1|13.4
680|1|15.1
680|1|9.6
680|8|7
680|8|5
680|8|10.5
680|8|5.5
680|2|8
680|2|14.5
680|2|10.25
680|2|11.75
680|2|14.25
680|2|12.25
680|5|13.8
680|5|12.4
680|5|12.7
680|5|12.6
680|10|8.2
680|10|10.6
680|10|6.1
680|10|7.4
680|10|6.6
680|10|8.7
680|10|7.2
680|10|10.8
680|10|11.3
680|7|8.5
680|7|9.5
680|7|6.5
680|4|13.5
680|4|11
680|4|12.5
680|4|14.5
680|4|12
711|6|11
711|6|7.5
711|3|11.5
711|3|11
711|3|12.5
711|9|12.5
711|9|5.5
711|9|10
711|9|7
711|1|9.4
711|1|11.3
711|1|14
711|1|12.2
711|1|11.8
711|1|12.5
711|1|9.2
711|1|13.2
711|8|5.5
711|8|8.5
711|8|13
711|8|9.5
711|2|8.75
711|2|11.25
711|2|15
711|2|11
711|2|14
711|2|12
711|5|16.4
711|5|11.1
711|5|12.3
711|5|12.3
711|10|8.1
711|10|9.6
711|10|7.8
711|10|6.8
711|10|6.5
711|10|4.5
711|10|5
711|10|10.5
711|10|$
711|7|8
711|7|8.5
711|7|7.5
711|4|$
711|4|11
711|4|11.5
711|4|11.5
711|4|14
736|6|7.5
736|6|11.5
736|6|8.5
736|3|11
736|3|18
736|3|13
736|9|10
736|9|8.5
736|9|7.5
736|9|8.5
736|1|13.4
736|1|13.9
736|1|12.5
736|1|8.3
736|1|17.4
736|1|14.4
736|1|8.8
736|1|10.3
736|8|10
736|8|11.5
736|8|4.5
736|8|11
736|2|14.25
736|2|10.75
736|2|12.5
736|2|13.25
736|2|12
736|2|13
736|5|14.1
736|5|15.1
736|5|$
736|5|15.1
736|10|9.4
736|10|7.2
736|10|5.7
736|10|11.3
736|10|10.6
736|10|10
736|10|8.8
736|10|6.1
736|10|8.1
736|7|10
736|7|10
736|7|11.5
736|4|12.5
736|4|12.5
736|4|13
736|4|12.5
736|4|13.5
10|6|6.5
10|6|10.5
10|6|9
10|3|9.5
10|3|9
10|3|11.5
10|9|7
10|9|8
10|9|5
10|9|11
10|1|9.9
10|1|14.5
10|1|12.6
10|1|11.6
10|1|13.3
10|1|13.4
10|1|12.3
10|1|17.1
10|1|11.9
10|8|6.5
10|8|17.5
10|8|12.5
10|8|7.5
10|2|10.25
10|2|11.5
10|2|13.75
10|2|8.75
10|2|11
10|2|12
10|5|16.5
10|5|13.3
10|5|$
10|5|14.5
10|10|6.7
10|10|8.6
10|10|11.5
10|10|11
10|10|15.8
10|10|11.8
10|10|9.1
10|10|10.8
